Realm,Area,Mob,Item,Slot,Type,Spell,Level,Damage,Timer,Fumble,Accuracy,Defense,Sigil,SigilLvl,Weight,Notes
Kaid Red,Fury Mountain,lesser crag horror,rod of boundless potential,weapon,direct crush 1h,energy.flare.ii,60,good,,sometimes,normal,,,,4,
Kaid Red,Fury Mountain,lesser crag horror,crag horror's treads of terror,feet,cloth,shock.protect,60,,,,,,,,4,
Kaid Red,Fury Mountain,spotted ice jaguar,ice jaguar leggings,legs,leather,combat.ii,60,,,,,better,cold,2,11,
Kaid Red,Fury Mountain,spotted ice jaguar,insulated jaguar robes,body,cloth,crush.enhance.ii,60,,,,,,,,8,
Kaid Red,Kaid Arena,al'tizor shaman,al'tizor rune leggings,legs,studded,lightning.protect,60,,,,,better,,,13,
Kaid Red,Kaid Arena,al'tizor shaman,vest of empowered runes,body,cloth,vitalize.iii,60,,,,,better,,,8,
Kaid Red,Kaid Arena,cannibal spirit gladiator,bone cannibal gloves,hands,plate,agility.ii,60,,,,,better,,,14,
Kaid Red,Kaid Arena,cannibal spirit gladiator,human-hide boots of sorrow,feet,leather,slash.enhance.ii,60,,,,,,,,6,
Kaid Red,Kaid Arena,fury troll gladiator,troll-visaged shield of victory,shield,plate,bleed.resistance.v,60,,,,,,,,24,
Kaid Red,Kaid Arena,fury troll gladiator,greathammer of endless fury,weapon,crush 2h,,60,amazing,,sometimes,normal,,lightning,5,11,
Kaid Red,Kaid Arena,kercpa gladiator,gauntlets of endless combat,hands,studded,fired.enhance.ii,60,,,,,better,,,9,
Kaid Red,Kaid Arena,kercpa gladiator,acorn locket with a faded portrait,jewel,,earth.protect,60,,,,,,,,1,
Kaid Red,Kaid Arena,lizardman gladiator,lizardman gladiator leggings,legs,plate,cold.protect,60,,,,,better,,,19,
Kaid Red,Kaid Arena,royal guard captain,guard captain's shield,shield,plate,melee.enhance.ii,60,,,,,better,,,24,
Kaid Red,Kaid Arena,sapphire golem gladiator,linked cloak of gemstones,cloak,plate,intelligence.ii,60,,,,,,water,2,11,
Kaid Red,Kaid Arena,sapphire golem gladiator,bloodsoaked xiphos of carnage,weapon,offhand thrust 1h,,60,very good,,sometimes,better,,lightning,5,5,
Kaid Red,Kaid Arena,sapphire golem gladiator,blade of sparkling sapphire,weapon,direct slash 1h,sapphire.bolt,60,small,,rarely,normal,,,,3,
Kaid Red,Kaid Arena,tokat gladiator,smouldering granite staff,weapon,offhand crush 2h,,60,very good,3400,sometimes,normal,,fire,5,11,
Kaid Red,Kaid Arena,tokat gladiator,feathered gladiator's grips,hands,cloth,agility.ii,60,,,,,better,,,4,
Kaid Red,Kaid Arena,vale gladiator,bloodforged gauntlets of misery,hands,plate,slash.enhance.ii,60,,,,,better,,,14,
Kaid Red,Kaid Arena,vale gladiator,skullshatter crossbow,weapon,fired 2h,,60,amazing,4000,often,normal,,,,15,
Kaid Red,Kaid Government Quarters,freehold senator,concealed shuriken thrower,weapon,fired 1h,,60,very good,,rarely,normal,,,,5,
Kaid Red,Kaid Government Quarters,freehold senator,senator's fine traveling boots,feet,cloth,hide.enhance.ii,60,,,,,normal,,,4,
Kaid Red,Kaid Government Quarters,kaidite senator,senator's baton of office,weapon,direct crush 1h,stone.scale,60,good,,sometimes,better,,,,5,
Kaid Red,Kaid Government Quarters,kaidite senator,glorious orange cape,cloak,cloth,percept.enhance.ii,60,,,,,normal,,,3,
Kaid Red,Kaid Government Quarters,royal guard,heavy gauntlets of the guard,hands,plate,regenerate.iii,60,,,,,better,,,14,
Kaid Red,Kaid Government Quarters,royal guard,royal guard's red busby,head,leather,tough.skin.ii,60,,,,,normal,,,6,
Kaid Red,Kaid Government Quarters,royal guard   ,pike of the royal guard,weapon,thrust 2h,,60,amazing,,sometimes,better,,,,13,
Kaid Red,Kaid Government Quarters,senate guardsman,shimmering alloy breastplate,body,plate,direct.enhance.ii,60,,,,,normal,,,23,
Kaid Red,Kaid Government Quarters,senate guardsman,people's boots,feet,plate,evade.enhance.ii,60,,,,,much better,cold,2,14,
Kaid Red,Kaid Government Quarters,vale fort consort,green and purple pantaloons,legs,cloth,regenerate.iii,60,,,,,worse,,,6,
Kaid Red,Kaid Government Quarters,vale fort consul,concealed defender,body,studded,dexterity.ii,60,,,,,better,,,16,
Kaid Red,Kaid Military Quarters Graveyard,kaidite zombie general,broken spear of betrayal,weapon,thrust 2h,weapon.bleed.ii,60,amazing,3200,sometimes,normal,,,,10,
Kaid Red,Kaid Military Quarters Graveyard,kaidite zombie general,drape of the glorious age,cloak,plate,weapons.enhance.ii,60,,,,,better,,,11,
Kaid Red,Kaid Military Quarters Graveyard,pale kaidite chaplain,clad staff of office,weapon,parry staff,vitalize.iii,60,very good,3200,sometimes,normal,much better,,,18,
Kaid Red,Kaid Military Quarters Graveyard,pale kaidite chaplain,veil of faith betrayed,head,cloth,disease.resist.v,60,,,,,better,,,4,
Kaid Red,Kaid Military Quarters Graveyard,sergeant-at-arms ghost,cap of endless battle,head,studded,agility.ii,60,,,,,better,,,9,
Kaid Red,Kaid Military Quarters Graveyard,sergeant-at-arms ghost,spectral grips of glory,hands,leather,volley.enhance.ii,60,,,,,,,,6,
Kaid Red,Kaid Military Quarters Graveyard,undead kaidite soldier,tattered kaidite armor of battle,body,plate,double.enhance.ii,60,,,,,normal,,,23,
Kaid Red,Kaid Military Quarters Graveyard,undead kaidite soldier,tattered kaidite greaves of battle,legs,plate,melee.enhance.i,60,,,,,normal,,,19,
Kaid Red,Kaid Military Quarters Graveyard,undead kaidite soldier,rusted crossbow of lost battles,weapon,fired 2h,weapon.poison.v,60,amazing,,sometimes,normal,,,,12,
Kaid Red,Kaid Military Quarters Graveyard,undead kaidite soldier,unblinking eye,jewel,,lockpick.enhance.ii,60,,,,,,,,1,
Kaid Red,Kercpa Lair,kercpa archer,visor of kercpa accuracy,head,leather,dexterity.ii,60,,,,,better,,,6,
Kaid Red,Kercpa Lair,kercpa archer,longbow of Kercpa craftsmanship,weapon,fired 2h,,60,amazing,3600,sometimes,better,,,,13,
Kaid Red,Kercpa Lair,kercpa assassin,legguards of bloodthirst,legs,studded,weapons.enhance.ii,60,,,,,better,,,13,
Kaid Red,Kercpa Lair,kercpa assassin,kercpa assassin's crossbow,weapon,fired 1h,weapon.poison.v,60,good,,rarely,better,,,,3,
Kaid Red,Kercpa Lair,kercpa captain,captain's war lance,weapon,thrust 2h,,60,amazing,,sometimes,normal,,,,11,
Kaid Red,Kercpa Lair,kercpa captain,captain's cloak of victory,cloak,plate,bless.ii,60,,,,,better,,,11,
Kaid Red,Kercpa Lair,kercpa captain,vest of inner strength,body,cloth,aura.enhance.ii,60,,,,,normal,shock,2,8,
Kaid Red,Kercpa Lair,kercpa champion,gauntlets of diminutive valor,hands,plate,evade.enhance.ii,60,,,,,better,,,14,
Kaid Red,Kercpa Lair,kercpa champion,griffin feathered leather jerkin,body,leather,wisdom.ii,60,,,,,better,lightning,2,12,
Kaid Red,Kercpa Lair,kercpa guard,acorn shell shield,shield,leather,lightning.protect,60,,,,,better,earth,2,12,
Kaid Red,Kercpa Lair,kercpa guard,guardsman's flowing pants,legs,cloth,agility.ii,60,,,,,better,,,6,
Kaid Red,Kercpa Lair,kercpa sentry,kercpa armor of speed,body,studded,agility.ii,60,,,,,,,,16,
Kaid Red,Kercpa Lair,kercpa sentry,featherlight plated greaves,feet,plate,vitalize.iii,60,,,,,better,,,14,
Kaid Red,Kercpa Lair,kercpa shaman,gold-trimmed green gloves,hands,cloth,percept.enhance.ii,60,,,,,better,,,4,
Kaid Red,Kercpa Lair,mature kercpa,studded footguards of memories,feet,studded,percept.enhance.ii,60,,,,,better,,,9,
Kaid Red,Kercpa Lair,mature kercpa,dagger of distress,weapon,direct thrust 1h,slow.freeze,60,good,,rarely,normal,,,,3,
Kaid Red,Kercpa Lair,mature kercpa,forest green kercpa robe,body,cloth,tough.skin.ii,60,,,,,better,earth,2,8,
Kaid Red,Ruins of Helk,archpriest of helk,dagger of discipline,weapon,direct thrust 1h,flowing.fountain,60,good,,sometimes,better,,,,4,
Kaid Red,Ruins of Helk,archpriest of helk,archpriest's indelicate touch,hands,cloth,maul.enhance.ii,60,,,,,better,,,4,
Kaid Red,Ruins of Helk,deformed demon warrior,boots of demonic essence,feet,plate,tough.skin.ii,60,,,,,better,,,14,
Kaid Red,Ruins of Helk,deformed demon warrior,split leather armor of inferno,body,leather,direct.enhance.ii,60,,,,,better,,,12,
Kaid Red,Ruins of Helk,helkan minotaur,titan's warfists,hands,plate,agility.ii,60,,,,,normal,,,14,
Kaid Red,Ruins of Helk,Helkan minotaur,horned helmet of war,head,plate,double.enhance.ii,60,,,,,,,,14,
Kaid Red,Ruins of Helk,Helkan minotaur,minotaur thruster,weapon,offhand thrust 1h,,60,good,2400,rarely,,,,,3,
Kaid Red,Ruins of Helk,"ravaged, psychotic priest",twisted staff of demented dreams,weapon,parry staff,bless.ii,60,very good,3500,sometimes,normal,better,,,18,
Kaid Red,Ruins of Helk,"ravaged, psychotic priest",robe of deranged thought,body,cloth,direct.enhance.ii,60,,,,,better,,,7,
Kaid Red,Ruins of Helk,ruins scavenger,scuffed skulker's cuisses,legs,studded,thrust.enhance.ii,60,,,,,,,,13,
Kaid Red,Ruins of Helk,ruins scavenger,treasure hunter's clutches,hands,leather,leathers.enhance.ii,60,,,,,better,,,6,
Kaid Red,Ruins of Helk,spell-infused bodyguard,scythe of shimmers,weapon,slash 2h,weapon.bleed.ii,60,amazing,,sometimes, normal,,,,14,
Kaid Red,Ruins of Helk,spell-infused bodyguard,spell-infused plate visage,head,plate,direct.enhance.ii,60,,,,,better,,,14,
Kaid Red,Ruins of Helk,spell-infused bodyguard,sword of sunflare,weapon,direct slash 2h,sunflare,60,very good,,sometimes,normal,,fire,5,11,
Kaid Red,Ruins of Helk,spell-woven warrior,mighty helkan runic cape,cloak,studded,disease.resist.iii,60,,,,,normal,shock,2,7,
Kaid Red,Ruins of Helk,spell-woven warrior,spell-woven plate boots,feet,plate,sneak.enhance.ii,60,,,,,,,,14,
Kaid Red,"Terngild, Lost City of Gold",treasure hunter,gold-rimmed hauberk of the seeker,body,leather,percept.enhance.ii,60,,,,,better,,,12,
Kaid Red,"Terngild, Lost City of Gold",,authentic blade of the phoenix,weapon,direct slash 1h,phoenix.rising.i,60,,,,,,,,,
Kaid Red,"Terngild, Lost City of Gold",,mace of the thunderhead,weapon,direct crush 1h,rolling.thunder,60,good,3000,rarely,normal,,lightning,5,5,
Kaid Red,"Terngild, Lost City of Gold Outer",diseased scavenger,festering gauntlets,hands,studded,direct.enhance.ii ,60,,,,,,,,9,
Kaid Red,"Terngild, Lost City of Gold Outer",diseased scavenger,feet of creeping sloth,feet,plate,hide.enhance.ii,60,,,,,better,,,14,
Kaid Red,"Terngild, Lost City of Gold Outer",Terngild ghost,spectral chains of envy,body,plate,sneak.enhance.ii,60,,,,,,pain,2,23,
Kaid Red,"Terngild, Lost City of Gold Outer",Terngild ghost,leggings of broken dreams,legs,cloth,direct.enhance.ii ,60,,,,,better,,,6,
Kaid Red,"Terngild, Lost City of Gold Outer",Terngild spirit,impenetrable greaves of jealous fate,legs,plate,percept.enhance.ii,60,,,,,better,,,19,
Kaid Red,"Terngild, Lost City of Gold Outer",Terngild spirit,mace of moaning spirits,weapon,offhand crush 1h,,60,very good,,sometimes,better,,cold,5,7,
Kaid Red,"Terngild, Lost City of Gold Outer",Terngild zombie,rotting gnarled great club,weapon,crush 2h,weapon.disease.iv,60,amazing,,sometimes,better,,earth,5,10,
Kaid Red,"Terngild, Lost City of Gold Outer",undead Terngild merchant,touch of avarice,hands,plate,vitalize.iii,60,,,,,better,cold,2,14,
Kaid Red,"Terngild, Lost City of Gold Outer",undead Terngild sentry,claymore of undying eyes,weapon,slash 2h,,60,amazing,,never,better,,,,14,
Kaid Red,"Terngild, Lost City of Gold Outer",undead Terngild sentry,arrow pierced cape of pride,cloak,cloth,bleed.resist.v,60,,,,,better,,,2,
Kaid Red,"Terngild, Lost City of Gold Tunnel",dwarven sentry,sentry's heavy cloak,cloak,leather,crush.enhance.ii,60,,,,,better,,,4,
Kaid Red,"Terngild, Lost City of Gold Tunnel",dwarven sentry,Terngild hair trigger crossbow,weapon,fired 1h,,60,very good,,rarely,normal,,,,5,
Kaid Red,"Terngild, Lost City of Gold Tunnel",skilled dwarven miner,deeprock mining pick,weapon,thrust 2h,,60,amazing,3800,sometimes,normal,,,,14,
Kaid Red,"Terngild, Lost City of Gold Tunnel",skilled dwarven miner,terngild's miner helmet,head,plate,constitution.ii,60,,,,,better,earth,2,14,
Kaid Red,"Terngild, Lost City of Gold Tunnel",Terngild guardian drake,drake talon studded cape,cloak,studded,rake.enhance.ii,60,,,,,better,,,7,
Kaid Red,"Terngild, Lost City of Gold Tunnel",Terngild guardian drake,drakespine blades,weapon,offhand slash 2h,,60,very good,,never,normal,,,,11,
Kaid Red,"Terngild, Lost City of Gold Tunnel",Terngild sage,terngild mist gloves,hands,leather,evade.enhance.ii,60,,,,,better,water,2,6,
Kaid Red,"Terngild, Lost City of Gold Tunnel",Terngild sage,crimson sage hood,head,cloth,wisdom.ii,60,,,,,better,,,4,
Kaid Red,"Terngild, Lost City of Gold Tunnel",Terngild scout,studded deepmine cloak,cloak,studded,cold.protect,60,,,,,better,cold,2,7,
Kaid Red,"Terngild, Lost City of Gold Tunnel",Terngild scout,scout's heavy drape,cloak,plate,platemail.enhance.ii,60,,,,,better,,,11,
Kaid Red,"Terngild, Lost City of Gold Tunnel",Terngild veteran,veteran's banded gauntlets,hands,studded,minor.elemental.protect,60,,,,,better,,,9,
Kaid Red,"Terngild, Lost City of Gold Tunnel",Terngild veteran,gold-hilted terngild sword,weapon,offhand slash 1h,,60,very good,3000,never,normal,,,,5,
Kaid Red,"Terngild, Lost City of Gold Undercity",Kaidite backstabber,helm of twilight's shadow,head,studded,evade.enhance.ii,60,,,,,normal,pain,2,9,
Kaid Red,"Terngild, Lost City of Gold Undercity",Kaidite backstabber,backstabber's practiced shiv,weapon,offhand thrust 1h,,60,good,2400,rarely,better,,,,3,
Kaid Red,"Terngild, Lost City of Gold Undercity",Kaidite devil dog,blood encrusted cape,cloak,studded,evade.enhance.ii,60,,,,,better,,,7,
Kaid Red,"Terngild, Lost City of Gold Undercity",Kaidite devil dog,devil dog claw,weapon,offhand slash 1h,weapon.poison.ii,60,very good,3200,sometimes,normal,,fire,5,6,
Kaid Red,"Terngild, Lost City of Gold Undercity",Kaidite lightning sentinel,senator's baton of office,weapon,direct crush 1h,rolling.thunder,60,good,3000,sometimes,normal,,lightning,5,5,
Kaid Red,"Terngild, Lost City of Gold Undercity",Kaidite lightning sentinel,glittering lightning hood,head,cloth,strength.ii,60,,,,,better,lightning,2,4,
Kaid Red,"Terngild, Lost City of Gold Undercity",Kaidite master maceman,flame-forged heavy gauntlets,hands,plate,fire.protect,60,,,,,better,fire,2,14,
Kaid Red,"Terngild, Lost City of Gold Undercity",Kaidite master maceman,intricately carved mace,weapon,offhand crush 1h,,60,very good,,rarely,normal,,,,5,
Kaid Red,"Terngild, Lost City of Gold Undercity",Kaidite mercenary archer,boots of expert stalking,feet,studded,hide.enhance.ii,60,,,,,better,,,9,
Kaid Red,"Terngild, Lost City of Gold Undercity",Kaidite mercenary archer,veteran's helm of truesight,head,leather,intelligence.ii,60,,,,,normal,,,6,
Kaid Red,"Terngild, Lost City of Gold Undercity",lightning golem,helmed of harnessed energy,head,plate,lightning.protect,60,,,,,better,,,14,
Kaid Red,"Terngild, Lost City of Gold Undercity",lightning golem,thundering fist,weapon,claw,,60,good,,never,better,,lightning,5,5,
Kaid Red,"Terngild, Lost City of Gold Undercity",Terngild anti-paladin,unholy armor of black gold,body,plate,pummel.enhance.ii,60,,,,,normal,,,23,
Kaid Red,"Terngild, Lost City of Gold Undercity",Terngild anti-paladin,greatcloak of rage,cloak,plate,combat.ii,60,,,,,better,,,11,
Kaid Red,"Terngild, Lost City of Gold Undercity",Terngild fighter-mage,fighter's lightning baton,weapon,direct crush 2h,zap,60,very good,3200,sometimes,normal,,lightning,5,10,
Kaid Red,"Terngild, Lost City of Gold Undercity",terngild fighter-mage,voluminous cowled brown robes,body,cloth,constitution.ii,60,,,,,better,,,8,
Kaid Red,"Terngild, Lost City of Gold Undercity",Terngild refuge,staff of regret,weapon,parry staff,percept.enhance.ii,60,very good,3500,sometimes,better,much better,,,18,
Kaid Red,"Terngild, Lost City of Gold Undercity",Terngild refugee,legguards of swift flight,legs,studded,sneak.enhance.ii,60,,,,,better,lightning,2,13,
Kaid Red,"Terngild, Lost City of Gold Undercity",veteran Kaidite fighter,weathered greaves of foreign wars,legs,plate,agility.ii,60,,,,,better,,,19,
Kaid Red,"Terngild, Lost City of Gold Undercity",veteran Kaidite fighter,Kaidite battleshield,shield,plate,crush.enhance.ii,60,,,,,better,,,24,
Kaid Red,"Terngild, Lost City of Gold Undercity",,leggings of grounding,legs,cloth,lightning.protect,60,,,,,normal,lightning,2,6,
Kaid Red,Thousand Falls,arapaima,helmet of flowing waters,head,studded,reverberate.enhance.ii,60,,,,,better,water,2,9,
Kaid Red,Thousand Falls,black caiman,watertight black waders,legs,leather,water.protect,60,,,,,better,,,11,
Kaid Red,Thousand Falls,black caiman,battlehammer of rushing tides,weapon,crush 2h,,60,amazing,,sometimes,better,,water,5,14,
Kaid Red,Thousand Falls,crimson pixie,diadem of the falls,head,cloth,water.protect,60,,,,,better,,,4,
Kaid Red,Thousand Falls,crimson pixie,fairy's bell of the morning,jewel,,regenerate.iii,60,,,,,,,,1,
Kaid Red,Thousand Falls,dream stalker,grips of stygian ightmares,hands,leather,direct.enhance.ii,60,,,,,better,,,6,
Kaid Red,Thousand Falls,dream stalker,dream-stalker boots,feet,cloth,vitalize.iii,60,,,,,,,,4,
Kaid Red,Thousand Falls,fraal,headguard of insight,head,studded,intelligence.ii,60,,,,,better,,,9,
Kaid Red,Thousand Falls,fraal,fraal gloves,hands,cloth,tap.enhance.ii,60,,,,,better,,,4,
Kaid Red,Thousand Falls,giant frenzied river otter,scaled cloak of frenzy,cloak,studded,double.enhance.ii,60,,,,,better,,,7,
Kaid Red,Thousand Falls,giant frenzied river otter,waterproof brown fur boots,feet,,wisdom.ii,60,,,,,,,,,
Kaid Red,Thousand Falls,howling marsupial,sabatons of woeful sound,feet,leather,combat.ii,60,,,,,better,,,6,
Kaid Red,Thousand Falls,howling marsupial,howling longbow,weapon,fired 2h,,60,amazing,,sometimes,better,,shock,5,8,
Kaid Red,Thousand Falls,spotted tree lizard,headgear of the falls,head,studded,dexterity.ii,60,,,,,much better,,,9,
Kaid Red,Thousand Falls,spotted tree lizard,spotted leggings of the Thousand Falls,legs,cloth,evade.enhance.ii,60,,,,,better,,,6,
Kaid Red,Thousand Falls,,razor-sharp greatsword of the falls,weapon,slash 2h,,60,amazing,,sometimes,normal,,,,11,
Kaid Red,Timetold Range,a rampaging chimera,rampaging chimera claw,weapon,claw,,60,good,,never,normal,,cold,5,6,
Kaid Red,Timetold Range,hunchback child,hunchback's tattered boots,feet,studded,water.protect,60,,,,,better,earth,2,9,
Kaid Red,Timetold Range,hunchback child,twisted legguards of rage,legs,studded,combat.ii,60,,,,,,,,13,
Kaid Red,Timetold Range,one-eyed hunchback,deformed studded hauberk,body,studded,wisdom.ii,60,,,,,better,,,16,
Kaid Red,Timetold Range,one-eyed hunchback,hunchback's tattered boots,feet,studded,water.protect,60,,,,,better,earth,2,9,
Kaid Red,Timetold Range,one-eyed hunchback,hunchback's small club,weapon,offhand crush 1h,,60,very good,,sometimes,better,,earth,5,4,
Kaid Red,Timetold Range,range wyrm,sinewy wings of flight,cloak,leather,agility.ii,60,,,,,better,,,4,
Kaid Red,Timetold Range,range wyrm,wingclip shortbow,weapon,fired 2h,weapon.bleed.iii,60,very good,,sometimes,,,,,8,
Kaid Red,Timetold Range,range wyrm hatchling,rugged boots of the range,feet,leather,intelligence.ii,60,,,,,better,,,6,
Kaid Red,Timetold Range,razor-backed griffin,razored griffinskin cloak,cloak,studded,volley.enhance.ii,60,,,,,better,,,7,
